Auger,Depth (cm),pH,EC (ds/m),Ca²⁺ (ppm),Mg²⁺ (ppm),Na⁺ (ppm),K⁺ (ppm),CaCO₃ (%),Texture,ESP,Land Capability Class,Date,T2M,RH,WS,SWGDN,Water_TDS (ppm),Water_Salinity_Class,crop recomended
Auger 76,30-60,8.15,1.4,386.0,37.7,144.5,46.7,78.98,Sand,2.708271500921936,N,2025-12-23,13.67,63.06,3.62,11.67,896.0,Medium,None
Auger 76,30-60,8.15,1.4,386.0,37.7,144.5,46.7,78.98,Sand,2.708271500921936,N,2025-12-24,14.22,58.84,1.89,12.02,896.0,Medium,None
Auger 76,30-60,8.15,1.4,386.0,37.7,144.5,46.7,78.98,Sand,2.708271500921936,N,2025-12-25,13.94,66.3,1.49,12.02,896.0,Medium,None
Auger 76,30-60,8.15,1.4,386.0,37.7,144.5,46.7,78.98,Sand,2.708271500921936,N,2025-12-26,14.53,72.0,1.95,11.99,896.0,Medium,None
Auger 76,30-60,8.15,1.4,386.0,37.7,144.5,46.7,78.98,Sand,2.708271500921936,N,2025-12-27,13.59,75.55,4.17,11.2,896.0,Medium,None
Auger 76,30-60,8.15,1.4,386.0,37.7,144.5,46.7,78.98,Sand,2.708271500921936,N,2025-12-28,13.99,75.45,4.94,10.46,896.0,Medium,None
Auger 76,30-60,8.15,1.4,386.0,37.7,144.5,46.7,78.98,Sand,2.708271500921936,N,2025-12-29,14.64,76.94,5.86,8.99,896.0,Medium,None
Auger 76,30-60,8.15,1.4,386.0,37.7,144.5,46.7,78.98,Sand,2.708271500921936,N,2025-12-30,14.17,66.25,4.34,9.81,896.0,Medium,None
Auger 76,30-60,8.15,1.4,386.0,37.7,144.5,46.7,78.98,Sand,2.708271500921936,N,2025-12-31,12.86,62.06,6.75,11.28,896.0,Medium,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-01,13.93,61.98,3.21,11.2,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-02,13.93,63.97,2.75,11.96,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-03,13.5,77.67,3.71,6.35,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-04,13.93,80.07,5.06,10.3,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-05,15.55,86.33,6.64,8.66,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-06,14.47,82.51,4.33,11.72,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-07,14.81,72.8,2.14,10.68,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-08,14.67,80.09,3.31,9.2,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-09,14.89,78.37,4.34,9.57,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-10,15.11,79.14,5.7,8.86,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-11,14.43,75.56,4.76,11.91,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-12,13.52,71.45,4.5,12.19,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-13,12.98,59.92,3.62,12.94,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-14,14.34,64.35,2.75,12.61,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-15,14.55,56.12,2.63,11.59,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-16,14.98,62.58,2.97,9.61,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-17,15.36,80.56,5.29,6.28,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-18,15.3,76.25,3.68,12.69,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-19,14.87,74.92,2.27,9.49,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-20,15.39,72.6,1.6,9.61,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-21,14.59,83.77,2.89,5.7,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-22,14.12,79.2,3.55,11.48,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-23,13.7,84.92,4.84,9.71,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-24,14.93,72.6,2.49,13.5,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-25,14.48,56.18,3.1,13.63,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-26,13.41,76.32,4.86,11.07,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-27,13.72,79.25,3.64,12.6,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-28,14.02,81.13,2.39,7.3,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-29,13.77,74.69,3.17,14.41,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-30,13.55,70.78,2.38,14.45,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-01-31,13.69,76.53,4.12,15.18,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-01,13.51,78.79,3.11,14.44,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-02,13.75,76.8,2.35,11.24,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-03,14.12,80.92,1.66,8.61,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-04,14.88,74.79,3.02,14.9,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-05,14.08,70.25,7.77,10.86,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-06,12.24,59.78,10.32,7.61,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-07,12.97,59.89,7.15,6.99,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-08,12.15,61.8,4.63,6.32,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-09,12.11,71.68,4.8,9.2,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-10,12.47,63.77,4.8,12.39,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-11,11.88,64.88,5.06,13.32,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-12,11.84,65.05,5.89,14.01,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-13,12.23,67.72,4.67,13.93,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-14,12.6,69.55,2.85,15.78,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-15,12.37,77.8,2.88,14.01,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-16,14.0,61.88,1.8,17.15,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-17,13.09,58.78,5.81,15.59,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-18,14.12,70.06,3.41,13.75,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-19,14.3,73.29,4.01,13.6,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-20,13.0,71.71,6.92,10.96,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-21,11.48,61.66,6.58,12.24,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-22,10.51,60.7,7.34,8.01,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-23,10.86,62.58,6.45,7.8,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-24,10.61,60.53,6.07,16.43,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-25,10.8,59.33,1.77,18.22,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-26,12.08,57.77,2.18,9.78,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-27,13.46,66.6,1.71,17.12,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-02-28,13.41,64.9,4.63,17.89,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-01,13.84,71.82,3.85,19.38,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-02,13.83,76.28,3.26,16.57,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-03,13.7,80.23,2.88,15.83,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-04,13.47,78.4,5.25,13.21,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-05,12.47,73.91,4.27,17.0,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-06,14.72,81.28,6.21,14.67,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-07,14.83,74.44,5.46,19.15,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-08,14.91,63.97,3.03,15.97,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-09,16.56,56.94,2.69,18.02,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-10,16.93,57.91,3.05,20.25,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-11,17.16,60.86,3.79,20.47,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-12,16.77,59.92,4.48,21.12,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-13,18.62,65.18,3.24,17.16,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-14,20.46,53.17,2.25,20.95,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-15,19.41,58.1,3.42,22.21,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-16,20.87,45.45,2.69,22.09,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-17,20.52,50.43,5.0,15.45,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-18,16.5,69.92,6.24,21.31,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-19,14.68,71.46,8.17,18.87,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-20,12.91,58.09,10.32,11.58,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-21,13.77,58.84,7.43,14.66,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-22,13.46,61.05,4.68,21.12,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-23,14.02,62.78,2.57,23.19,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-24,15.41,69.54,4.69,21.07,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-25,17.45,71.18,5.26,21.49,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-26,19.28,65.98,4.96,18.88,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-27,21.43,45.46,5.57,20.05,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-28,17.05,70.54,7.23,21.21,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-29,16.96,60.48,3.38,22.69,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-30,18.41,42.4,4.94,22.37,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-03-31,21.15,30.21,8.79,14.6,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-01,17.88,46.86,6.55,20.09,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-02,17.48,49.64,6.59,21.54,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-03,16.92,69.45,4.19,22.97,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-04,16.48,69.26,2.96,23.56,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-05,17.67,65.81,3.65,23.64,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-06,17.54,67.38,3.73,23.83,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-07,17.53,65.85,3.95,10.02,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-08,17.9,77.81,5.55,21.61,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-09,16.43,71.77,6.7,19.0,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-10,14.63,61.11,6.02,23.07,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-11,14.32,68.51,6.18,21.26,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-12,15.81,65.34,4.41,23.98,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-13,16.09,65.41,7.12,23.68,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-14,15.3,60.58,3.83,25.48,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-15,16.67,65.03,3.63,21.35,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-16,17.86,63.1,3.98,25.77,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-17,17.73,63.63,4.01,24.82,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-18,19.11,55.38,3.02,25.58,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-19,19.13,69.89,3.53,25.47,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-20,20.0,63.81,2.4,24.44,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-21,22.77,54.64,3.97,21.37,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-22,24.55,52.85,4.2,22.16,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-23,19.71,71.55,6.98,16.81,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-24,19.29,67.26,5.67,21.8,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-25,18.34,69.96,4.7,24.42,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-26,18.65,68.66,2.59,24.59,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-27,19.37,66.21,2.62,24.63,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-28,18.51,69.24,3.65,25.09,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-29,18.95,67.46,5.71,13.13,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-04-30,17.3,71.08,6.37,20.47,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-01,17.06,62.86,5.57,22.39,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-02,17.15,66.25,6.58,21.11,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-03,17.91,68.51,5.94,23.32,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-04,18.77,61.58,4.47,27.4,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-05,20.79,44.62,3.07,26.61,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-06,23.57,33.82,2.65,26.84,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-07,24.55,32.03,3.17,27.38,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-08,25.6,34.15,3.21,24.96,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-09,26.9,33.01,5.1,26.3,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-10,29.05,25.37,3.58,22.88,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-11,23.33,56.71,4.8,20.7,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-12,22.76,56.84,3.86,25.69,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-13,23.33,56.59,7.31,24.44,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-14,20.43,68.52,4.72,27.62,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-15,21.07,59.46,2.42,20.06,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-16,26.7,37.81,5.43,18.75,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-17,22.33,66.54,8.03,16.1,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-18,20.14,73.07,6.09,24.62,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-19,19.58,66.03,4.91,27.85,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-20,20.15,62.58,5.33,29.46,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-21,20.4,67.22,4.92,27.41,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-22,21.87,57.14,4.13,28.06,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-23,25.64,36.17,2.67,28.28,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-24,29.49,24.01,2.36,25.99,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-25,29.85,21.86,4.39,16.78,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-26,22.34,59.6,8.91,24.15,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-27,21.3,61.05,6.45,29.06,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-28,21.92,60.26,4.33,29.01,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-29,21.72,62.74,4.77,27.56,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-30,22.08,63.08,3.95,24.68,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-05-31,21.48,62.96,3.5,23.23,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-06-01,21.03,67.22,4.38,26.16,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-06-02,21.4,60.3,4.56,28.58,448.0,Low,None
Auger 77,0-30,8.52,0.7,321.7,18.8,61.8,7.5,78.04,Sand,1.3214993753368156,N,2025-06-03,21.92,64.64,5.39,27.01,448.0,Low,None
